Document Title	Package	End	Excerpt Creator	Excerpt Copy	Codes Applied Combined
2006-blog06-opinion-873.txt	38	52	willis8	bruce bartlett	PersonEntity
2006-blog06-opinion-873.txt	140	154	willis8	Bruce Bartlett	PersonEntity
2006-blog06-opinion-874.txt	37	56	willis8	coretta scott king 	PersonEntity
2006-blog06-opinion-874.txt	138	156	willis8	Coretta Scott King	PersonEntity
2006-blog06-opinion-874.txt	127	156	willis8	funeral of Coretta Scott King	SpecificEvent
2006-blog06-opinion-875.txt	37	51	willis8	american idol 	PeriodicEvent
2006-blog06-opinion-875.txt	114	127	willis8	American Idol	PeriodicEvent
2006-blog06-opinion-900.txt	37	46	willis8	mcdonalds	OrganizationEntity
2006-blog06-opinion-900.txt	98	108	willis8	McDonald's	OrganizationEntity
2007-blog07-opinion-901.txt	37	42	willis8	jstor	OrganizationEntity
2007-blog07-opinion-901.txt	75	80	willis8	JSTOR	OrganizationEntity
2007-blog07-opinion-903.txt	38	48	willis8	Steve jobs	PersonEntity
2007-blog07-opinion-903.txt	103	123	willis8	Apple CEO Steve Jobs	PersonEntity
2007-blog07-opinion-903.txt	103	108	willis8	Apple	OrganizationEntity
2007-blog07-opinion-904.txt	37	45	willis8	alterman	PersonEntity
2007-blog07-opinion-904.txt	102	115	willis8	Eric Alterman	PersonEntity
2007-blog07-opinion-905.txt	37	50	willis8	king funeral 	SpecificEvent
2007-blog07-opinion-905.txt	117	135	willis8	Coretta Scott King	PersonEntity
2007-blog07-opinion-905.txt	37	41	willis8	king	PersonEntity
2007-blog07-opinion-905.txt	106	135	willis8	funeral of Coretta Scott King	SpecificEvent
2007-blog07-opinion-906.txt	37	42	willis8	davos	PlaceEntity
2007-blog07-opinion-906.txt	103	121	willis8	"Davos, Switzerland"	PlaceEntity
2007-blog07-opinion-906.txt	79	121	willis8	"World Economic forum in Davos, Switzerland"	PeriodicEvent
2007-blog07-opinion-907.txt	37	48	willis8	brrreeeport	"OtherEntity, SpecificEvent"
2007-blog07-opinion-907.txt	88	110	willis8	Brrreeeport experiment	"OtherEntity, SpecificEvent"
2007-blog07-opinion-908.txt	38	54	willis8	carrie underwood	PersonEntity
2007-blog07-opinion-908.txt	95	111	willis8	Carrie Underwood	PersonEntity
2007-blog07-opinion-908.txt	38	54	willis8	carrie underwood	IndirectEventReference
2007-blog07-opinion-908.txt	95	111	willis8	Carrie Underwood	IndirectEventReference
2007-blog07-opinion-909.txt	37	44	willis8	Barilla	OrganizationEntity
2007-blog07-opinion-909.txt	77	84	willis8	Barilla	OrganizationEntity
2007-blog07-opinion-910.txt	38	53	willis8	Aperto Networks	OrganizationEntity
2007-blog07-opinion-910.txt	109	124	willis8	Aperto Networks	OrganizationEntity
2007-blog07-opinion-911.txt	37	51	willis8	SCI FI CHANNEL	OrganizationEntity
2007-blog07-opinion-911.txt	112	127	willis8	Sci-Fi Channel.	OrganizationEntity
2007-blog07-opinion-912.txt	37	41	willis8	nasa	OrganizationEntity
2007-blog07-opinion-912.txt	77	132	willis8	"NASA, the National Aeronautics and Space Administration"	OrganizationEntity
2007-blog07-opinion-913.txt	37	47	willis8	sag awards	PeriodicEvent
2007-blog07-opinion-913.txt	37	40	willis8	sag	OrganizationEntity
2007-blog07-opinion-913.txt	91	110	willis8	Screen Actors Guild	OrganizationEntity
2007-blog07-opinion-913.txt	90	125	willis8	 Screen Actors Guild Awards (SAG). 	PeriodicEvent
2007-blog07-opinion-914.txt	37	50	willis8	northernvoice	PeriodicEvent
2007-blog07-opinion-914.txt	90	98	willis8	Canadian	PlaceEntity
2007-blog07-opinion-914.txt	99	136	willis8	"blogging conference ""NorthernVoice."" "	PeriodicEvent
2007-blog07-opinion-915.txt	38	45	willis8	allianz	OrganizationEntity
2007-blog07-opinion-915.txt	115	122	willis8	Allianz	OrganizationEntity
2011-mb11-adhoc-MB001.txt	35	52	willis8	BBC World Service	OrganizationEntity
2011-mb11-adhoc-MB001.txt	35	63	willis8	BBC World Service staff cuts	SpecificEvent
2011-mb11-adhoc-MB002.txt	35	39	willis8	2022	ExplicitDate
2011-mb11-adhoc-MB002.txt	35	51	willis8	2022 FIFA soccer	FutureEvent
2011-mb11-adhoc-MB003.txt	35	40	willis8	Haiti	PlaceEntity
2011-mb11-adhoc-MB003.txt	41	49	willis8	Aristide	PersonEntity
2011-mb11-adhoc-MB003.txt	35	56	willis8	Haiti Aristide return	SpecificEvent
2011-mb11-adhoc-MB004.txt	35	41	willis8	Mexico	PlaceEntity
2011-mb11-adhoc-MB004.txt	35	50	willis8	Mexico drug war	GenericEvent
2011-mb11-adhoc-MB005.txt	35	39	willis8	NIST	OrganizationEntity
2011-mb11-adhoc-MB006.txt	35	38	willis8	NSA	OrganizationEntity
2011-mb11-adhoc-MB007.txt	35	43	willis8	Pakistan	PlaceEntity
2011-mb11-adhoc-MB007.txt	35	66	willis8	Pakistan diplomat arrest murder	SpecificEvent
2011-mb11-adhoc-MB008.txt	49	56	willis8	British	PlaceEntity
2011-mb11-adhoc-MB008.txt	35	68	willis8	phone hacking British politicians	SpecificEvent
2011-mb11-adhoc-MB009.txt	35	41	willis8	Toyota	OrganizationEntity
2011-mb11-adhoc-MB009.txt	35	48	willis8	Toyota Recall	SpecificEvent
2011-mb11-adhoc-MB010.txt	35	43	willis8	Egyptian	PlaceEntity
2011-mb11-adhoc-MB010.txt	35	68	willis8	Egyptian protesters attack museum	SpecificEvent
2011-mb11-adhoc-MB011.txt	35	41	willis8	Kubica	OtherEntity
2011-mb11-adhoc-MB011.txt	35	47	willis8	Kubica crash	SpecificEvent
2011-mb11-adhoc-MB012.txt	35	42	willis8	Assange	PersonEntity
2011-mb11-adhoc-MB012.txt	35	65	willis8	Assange Nobel peace nomination	SpecificEvent
2011-mb11-adhoc-MB013.txt	35	49	willis8	Oprah Winfrey 	PersonEntity
2011-mb11-adhoc-MB013.txt	35	60	willis8	Oprah Winfrey half-sister	IndirectEventReference
2011-mb11-adhoc-MB014.txt	47	55	willis8	The Rite	OtherEntity
2011-mb11-adhoc-MB014.txt	35	56	willis8	"release of ""The Rite"""	SpecificEvent
2011-mb11-adhoc-MB015.txt	52	56	willis8	2012	ExplicitDate
2011-mb11-adhoc-MB015.txt	35	41	willis8	Thorpe	PersonEntity
2011-mb11-adhoc-MB015.txt	52	65	willis8	2012 Olympics	SpecificEvent
2012-mb12-adhoc-MB051.txt	35	58	willis8	British Government cuts	GenericEvent
2012-mb12-adhoc-MB054.txt	35	44	willis8	The Daily	OtherEntity
2012-mb12-adhoc-MB056.txt	35	46	willis8	Hugo Chavez	PersonEntity
2012-mb12-adhoc-MB056.txt	35	46	willis8	Hugo Chavez	IndirectEventReference
2012-mb12-adhoc-MB057.txt	35	42	willis8	Chicago	PlaceEntity
2012-mb12-adhoc-MB057.txt	35	51	willis8	Chicago blizzard	SpecificEvent
2012-mb12-adhoc-MB058.txt	35	38	willis8	FDA	OrganizationEntity
2012-mb12-adhoc-MB059.txt	35	44	willis8	Glen Beck	PersonEntity
2012-mb12-adhoc-MB061.txt	35	44	willis8	Hu Jintao	PersonEntity
2012-mb12-adhoc-MB061.txt	58	71	willis8	United States	PlaceEntity
2012-mb12-adhoc-MB061.txt	35	71	willis8	Hu Jintao visit to the United States	SpecificEvent
2012-mb12-adhoc-MB062.txt	35	44	willis8	Starbucks	OrganizationEntity
2012-mb12-adhoc-MB062.txt	45	51	willis8	Trenta	OtherEntity
2012-mb12-adhoc-MB063.txt	35	41	willis8	Bieber	PersonEntity
2012-mb12-adhoc-MB063.txt	46	53	willis8	Stewart	PersonEntity
2012-mb12-adhoc-MB063.txt	35	68	willis8	Bieber and Stewart trading places	SpecificEvent
2012-mb12-adhoc-MB065.txt	35	49	willis8	Michelle Obama	PersonEntity
2012-mb12-adhoc-MB066.txt	61	66	willis8	Egypt	PlaceEntity
2012-mb12-adhoc-MB067.txt	35	49	willis8	Boston Celtics	OrganizationEntity
2012-mb12-adhoc-MB067.txt	35	62	willis8	Boston Celtics championship	SpecificEvent
2012-mb12-adhoc-MB068.txt	35	48	willis8	Charlie Sheen	PersonEntity
2012-mb12-adhoc-MB068.txt	35	54	willis8	Charlie Sheen rehab	SpecificEvent
2012-mb12-adhoc-MB071.txt	35	50	willis8	Australian Open	OtherEntity
2012-mb12-adhoc-MB071.txt	51	59	willis8	Djokovic	PersonEntity
2012-mb12-adhoc-MB071.txt	64	70	willis8	Murray	PersonEntity
2012-mb12-adhoc-MB071.txt	35	70	willis8	Australian Open Djokovic vs. Murray	SpecificEvent
2012-mb12-adhoc-MB072.txt	35	46	willis8	Kardashians	PersonEntity
2012-mb12-adhoc-MB073.txt	35	55	willis8	Iran nuclear program	GenericEvent
2012-mb12-adhoc-MB075.txt	35	43	willis8	Aguilera	PersonEntity
2012-mb12-adhoc-MB075.txt	35	59	willis8	Aguilera super bowl fail	SpecificEvent
2012-mb12-adhoc-MB076.txt	35	59	willis8	Celebrity DUI violations	GenericEvent
2012-mb12-adhoc-MB077.txt	35	39	willis8	NCIS	PeriodicEvent
2012-mb12-adhoc-MB078.txt	35	44	willis8	McDonalds	OrganizationEntity
2012-mb12-adhoc-MB079.txt	35	40	willis8	Saleh	PersonEntity
2012-mb12-adhoc-MB079.txt	41	46	willis8	Yemen	PlaceEntity
2012-mb12-adhoc-MB079.txt	35	56	willis8	Saleh Yemen overthrow	SpecificEvent
2012-mb12-adhoc-MB080.txt	35	43	willis8	Chipotle	OrganizationEntity
2012-mb12-adhoc-MB080.txt	35	48	willis8	Chipotle raid	SpecificEvent
2008-blog08-opinion-1002.txt	38	47	willis8	Wikipedia	OtherEntity
2008-blog08-opinion-1002.txt	128	137	willis8	Wikipedia	OtherEntity
2008-blog08-opinion-1003.txt	38	49	willis8	Jiffy Lube 	OrganizationEntity
2008-blog08-opinion-1003.txt	112	122	willis8	Jiffy Lube	OrganizationEntity
2008-blog08-opinion-1004.txt	94	103	willis8	Starbucks	OrganizationEntity
2008-blog08-opinion-1004.txt	38	47	willis8	Starbucks	OrganizationEntity
2008-blog08-opinion-1005.txt	38	51	willis8	Windows Vista	OtherEntity
2008-blog08-opinion-1005.txt	101	114	willis8	Windows Vista	OtherEntity
2008-blog08-opinion-1005.txt	91	101	willis8	Microsoft 	OrganizationEntity
2008-blog08-opinion-1006.txt	38	49	willis8	Mark Warner	PersonEntity
2008-blog08-opinion-1006.txt	121	132	willis8	Mark Warner	PersonEntity
2008-blog08-opinion-1006.txt	38	63	willis8	Mark Warner for President	SpecificEvent
2008-blog08-opinion-1006.txt	121	170	willis8	Mark Warner as a potential presidential candidate	SpecificEvent
2008-blog08-opinion-1007.txt	47	59	willis8	Saudi Arabia	PlaceEntity
2008-blog08-opinion-1007.txt	124	136	willis8	Saudi Arabia	PlaceEntity
2008-blog08-opinion-1008.txt	38	68	willis8	UN Commission on Human Rights 	OrganizationEntity
2008-blog08-opinion-1008.txt	90	119	willis8	UN Commission on Human Rights	OrganizationEntity
2008-blog08-opinion-1009.txt	38	49	willis8	Frank Gehry	PersonEntity
2008-blog08-opinion-1009.txt	159	170	willis8	Frank Gehry	PersonEntity
2008-blog08-opinion-1010.txt	38	44	willis8	Picasa	OtherEntity
2008-blog08-opinion-1010.txt	87	93	willis8	Picasa	OtherEntity
2008-blog08-opinion-1011.txt	38	46	willis8	Chipotle	OrganizationEntity
2008-blog08-opinion-1011.txt	97	105	willis8	Chipotle	OrganizationEntity
2008-blog08-opinion-1012.txt	38	48	willis8	Ed Norton 	PersonEntity
2008-blog08-opinion-1012.txt	92	101	willis8	Ed Norton	PersonEntity
2008-blog08-opinion-1013.txt	46	61	willis8	European Union 	OrganizationEntity
2008-blog08-opinion-1013.txt	122	136	willis8	European Union	OrganizationEntity
2008-blog08-opinion-1015.txt	38	49	willis8	Whole Foods	OtherEntity
2008-blog08-opinion-1015.txt	97	109	willis8	Whole Foods'	OtherEntity
2004-novelty-adhoc-N51.txt	36	52	willis8	General Pinochet	PersonEntity
2004-novelty-adhoc-N51.txt	36	62	willis8	General Pinochet Arrested 	SpecificEvent
2004-novelty-adhoc-N51.txt	94	101	willis8	Chilean	PlaceEntity
2004-novelty-adhoc-N51.txt	112	136	willis8	General Augusto Pinochet	PersonEntity
2004-novelty-adhoc-N51.txt	141	147	willis8	London	PlaceEntity
2004-novelty-adhoc-N51.txt	77	147	willis8	"Arrest of former Chilean dictator, General Augusto Pinochet, in London"	SpecificEvent
2004-novelty-adhoc-N51.txt	232	237	willis8	Chile	PlaceEntity
2004-novelty-adhoc-N52.txt	172	194	willis8	Social Security System	OtherEntity
2004-novelty-adhoc-N52.txt	36	51	willis8	Social Security	OtherEntity
2004-novelty-adhoc-N53.txt	54	68	willis8	"James Byrd, Jr"	PersonEntity
2004-novelty-adhoc-N53.txt	114	129	willis8	"James Byrd, Jr."	PersonEntity
2004-novelty-adhoc-N53.txt	36	69	willis8	"Dragging Death of James Byrd, Jr."	SpecificEvent
2004-novelty-adhoc-N53.txt	85	130	willis8	"Dragging death of black man, James Byrd, Jr. "	SpecificEvent
2004-novelty-adhoc-N54.txt	36	45	willis8	Firestone	OrganizationEntity
2004-novelty-adhoc-N54.txt	36	58	willis8	Firestone Tire Recall 	SpecificEvent
2004-novelty-adhoc-N54.txt	103	112	willis8	Firestone	OrganizationEntity
2004-novelty-adhoc-N54.txt	103	125	willis8	Firestone tire recall 	SpecificEvent
2004-novelty-adhoc-N55.txt	87	106	willis8	"May 11 and 13, 1998"	ExplicitDate
2004-novelty-adhoc-N55.txt	197	212	willis8	May 28 and 30th	ExplicitDate
2004-novelty-adhoc-N55.txt	87	141	willis8	"May 11 and 13, 1998 India conducted five nuclear tests"	SpecificEvent
2004-novelty-adhoc-N55.txt	143	212	willis8	Pakistan responded by detonating six nuclear tests on May 28 and 30th	SpecificEvent
2004-novelty-adhoc-N55.txt	36	69	willis8	India and Pakistan Nuclear Tests 	GenericEvent
2004-novelty-adhoc-N56.txt	36	45	willis8	Woodstock	PlaceEntity
2004-novelty-adhoc-N56.txt	36	69	willis8	Woodstock Music Festival Reunion 	SpecificEvent
2004-novelty-adhoc-N56.txt	94	96	willis8	99	ExplicitDate
2004-novelty-adhoc-N56.txt	123	131	willis8	"Rome, NY"	PlaceEntity
2004-novelty-adhoc-N56.txt	84	132	willis8	"Woodstock 99 music festival reunion in Rome, NY "	SpecificEvent
2004-novelty-adhoc-N57.txt	36	46	willis8	East Timor	PlaceEntity
2004-novelty-adhoc-N57.txt	126	137	willis8	August 1999	ExplicitDate
2004-novelty-adhoc-N57.txt	75	137	willis8	East Timor vote for independence from Indonesia in August 1999	SpecificEvent
2004-novelty-adhoc-N57.txt	36	60	willis8	East Timor Independence 	SpecificEvent
2004-novelty-adhoc-N59.txt	36	50	willis8	Payne Steward 	PersonEntity
2004-novelty-adhoc-N59.txt	151	165	willis8	Payne Stewart 	PersonEntity
2004-novelty-adhoc-N59.txt	168	183	willis8	"Oct. 25, 1999. "	ExplicitDate
2004-novelty-adhoc-N59.txt	116	183	willis8	"plane crash that killed the golfer Payne Stewart on Oct. 25, 1999. "	SpecificEvent
2004-novelty-adhoc-N59.txt	36	61	willis8	Payne Steward Plane Crash	SpecificEvent
2004-novelty-adhoc-N60.txt	50	57	willis8	RU-486 	OtherEntity
2004-novelty-adhoc-N60.txt	161	167	willis8	RU-486	OtherEntity
2004-novelty-adhoc-N60.txt	50	56	willis8	RU-486	IndirectEventReference
2004-novelty-adhoc-N60.txt	161	167	willis8	RU-486	IndirectEventReference
2004-novelty-adhoc-N62.txt	36	46	willis8	Pete Rose 	PersonEntity
2004-novelty-adhoc-N62.txt	81	91	willis8	Pete Rose 	PersonEntity
2004-novelty-adhoc-N62.txt	46	58	willis8	Hall of Fame	PeriodicEvent
2004-novelty-adhoc-N62.txt	144	156	willis8	Hall of Fame	PeriodicEvent
2004-novelty-adhoc-N63.txt	36	40	willis8	Cuba	PlaceEntity
2004-novelty-adhoc-N63.txt	128	132	willis8	Cuba	PlaceEntity
2004-novelty-adhoc-N63.txt	36	49	willis8	Cuba Embargo 	GenericEvent
2004-novelty-adhoc-N63.txt	112	132	willis8	U.S. embargo on Cuba	GenericEvent
2004-novelty-adhoc-N64.txt	36	41	willis8	Japan	PlaceEntity
2004-novelty-adhoc-N64.txt	86	93	willis8	Japan's	PlaceEntity
2004-novelty-adhoc-N64.txt	36	59	willis8	Japan Nuclear Accident 	SpecificEvent
2004-novelty-adhoc-N64.txt	74	168	willis8	Accident at Japan's Tokaimura uranium processing plant exposes a number of people to radiation	SpecificEvent
2004-novelty-adhoc-N65.txt	36	43	willis8	Clinton	PersonEntity
2004-novelty-adhoc-N65.txt	115	122	willis8	Clinton	PersonEntity
2004-novelty-adhoc-N65.txt	201	205	willis8	1998	ExplicitDate
2004-novelty-adhoc-N65.txt	134	145	willis8	Afghaniston	PlaceEntity
2004-novelty-adhoc-N65.txt	150	155	willis8	Sudan	PlaceEntity
2004-novelty-adhoc-N65.txt	65	70	willis8	Sudan	PlaceEntity
2004-novelty-adhoc-N65.txt	51	63	willis8	 Afghanistan	PlaceEntity
2004-novelty-adhoc-N65.txt	36	71	willis8	"Clinton bombing Afghanistan, Sudan "	SpecificEvent
2004-novelty-adhoc-N65.txt	115	156	willis8	Clinton bombing of Afghaniston and Sudan 	SpecificEvent
2004-novelty-adhoc-N66.txt	40	51	willis8	Boy Scouts 	OrganizationEntity
2004-novelty-adhoc-N66.txt	140	151	willis8	Boy Scouts 	OrganizationEntity
2004-novelty-adhoc-N67.txt	52	58	willis8	Kosovo	PlaceEntity
2004-novelty-adhoc-N67.txt	133	139	willis8	Kosovo	PlaceEntity
2004-novelty-adhoc-N67.txt	52	58	willis8	Kosovo	IndirectEventReference
2004-novelty-adhoc-N67.txt	133	139	willis8	Kosovo	IndirectEventReference
2004-novelty-adhoc-N68.txt	36	45	willis8	Teletubby	OtherEntity
2004-novelty-adhoc-N68.txt	46	57	willis8	Tinky Winky	OtherEntity
2004-novelty-adhoc-N68.txt	89	110	willis8	Teletubby Tinky Winky	OtherEntity
2004-novelty-adhoc-N68.txt	118	141	willis8	Reverend Jerry Falwell 	PersonEntity
2004-novelty-adhoc-N68.txt	73	141	willis8	"The ""outing"" of Teletubby Tinky Winky by the Reverend Jerry Falwell "	SpecificEvent
2004-novelty-adhoc-N68.txt	36	58	willis8	Teletubby Tinky Winky 	SpecificEvent
2004-novelty-adhoc-N69.txt	36	44	willis8	Concorde	OtherEntity
2004-novelty-adhoc-N69.txt	51	56	willis8	Paris	PlaceEntity
2004-novelty-adhoc-N69.txt	36	57	willis8	Concorde Crash Paris 	SpecificEvent
2004-novelty-adhoc-N69.txt	104	112	willis8	Concorde	OtherEntity
2004-novelty-adhoc-N69.txt	130	135	willis8	Paris	PlaceEntity
2004-novelty-adhoc-N69.txt	139	152	willis8	"July 25, 2000"	ExplicitDate
2004-novelty-adhoc-N69.txt	104	153	willis8	"Concorde plane crash near Paris on July 25, 2000."	SpecificEvent
2004-novelty-adhoc-N71.txt	125	148	willis8	Confederate Battle Flag	OtherEntity
2004-novelty-adhoc-N71.txt	158	173	willis8	South Carolina 	PlaceEntity
2004-novelty-adhoc-N71.txt	110	186	willis8	removal of the Confederate Battle Flag from the South Carolina Capitol Dome.	SpecificEvent
2004-novelty-adhoc-N71.txt	36	60	willis8	Confederate Flag Removal	SpecificEvent
2004-novelty-adhoc-N72.txt	36	48	willis8	Smith Wesson	OrganizationEntity
2004-novelty-adhoc-N72.txt	78	94	willis8	Smith and Wesson	OrganizationEntity
2004-novelty-adhoc-N72.txt	36	63	willis8	Smith Wesson Handgun Limit 	SpecificEvent
2004-novelty-adhoc-N72.txt	78	168	willis8	Smith and Wesson agree to restrictions on the manufacturing and distribution of handguns. 	SpecificEvent
2004-novelty-adhoc-N73.txt	36	43	willis8	McVeigh	PersonEntity
2004-novelty-adhoc-N73.txt	44	50	willis8	Murrah	OtherEntity
2004-novelty-adhoc-N73.txt	36	65	willis8	McVeigh Murrah Bombing Trial 	SpecificEvent
2004-novelty-adhoc-N73.txt	212	226	willis8	"April 19, 1995"	ExplicitDate
2004-novelty-adhoc-N73.txt	182	209	willis8	 Alfred P. Murrah building 	OtherEntity
2004-novelty-adhoc-N73.txt	151	167	willis8	Timothy McVeigh 	PersonEntity
2004-novelty-adhoc-N73.txt	127	226	willis8	"trial and conviction of Timothy McVeigh for bombing the Alfred P. Murrah building on April 19, 1995"	SpecificEvent
2004-novelty-adhoc-N74.txt	36	41	willis8	Diana	PersonEntity
2004-novelty-adhoc-N74.txt	36	55	willis8	Diana Car Accident 	SpecificEvent
2004-novelty-adhoc-N74.txt	170	186	willis8	"August 31, 1997."	ExplicitDate
2004-novelty-adhoc-N74.txt	152	166	willis8	Princess Diana	PersonEntity
2004-novelty-adhoc-N74.txt	127	187	willis8	"car accident that killed Princess Diana on August 31, 1997. "	SpecificEvent
2004-novelty-adhoc-N75.txt	36	43	willis8	Indiana	PlaceEntity
2004-novelty-adhoc-N75.txt	50	56	willis8	Knight	PersonEntity
2004-novelty-adhoc-N75.txt	118	130	willis8	Bobby Knight	PersonEntity
2004-novelty-adhoc-N75.txt	151	170	willis8	Indiana University 	OrganizationEntity
2004-novelty-adhoc-N75.txt	110	191	willis8	keeping Bobby Knight as the coach of the Indiana University men's basketball team	SpecificEvent
2004-novelty-adhoc-N75.txt	36	57	willis8	Indiana Coach Knight 	SpecificEvent
2003-novelty-adhoc-N1.txt	35	61	willis8	partial birth abortion ban	IndirectEventReference
2003-novelty-adhoc-N1.txt	110	140	willis8	ban on partial birth abortions	IndirectEventReference
2003-novelty-adhoc-N2.txt	35	53	willis8	clone Dolly sheep 	SpecificEvent
2003-novelty-adhoc-N2.txt	68	95	willis8	Cloning of the sheep Dolly 	SpecificEvent
2003-novelty-adhoc-N2.txt	89	94	willis8	Dolly	OtherEntity
2003-novelty-adhoc-N2.txt	41	46	willis8	Dolly	OtherEntity
2003-novelty-adhoc-N3.txt	35	43	willis8	Gingrich	PersonEntity
2003-novelty-adhoc-N3.txt	44	60	willis8	Speaker of House	OtherEntity
2003-novelty-adhoc-N3.txt	105	120	willis8	Rep. Livingston	PersonEntity
2003-novelty-adhoc-N3.txt	124	128	willis8	1998	ExplicitDate
2003-novelty-adhoc-N3.txt	130	143	willis8	Newt Gingrich	PersonEntity
2003-novelty-adhoc-N3.txt	202	231	willis8	U.S. House of Representatives	OrganizationEntity
2003-novelty-adhoc-N3.txt	187	231	willis8	Speaker of the U.S. House of Representatives	OtherEntity
